audio_path|text
audio_3133.wav|สมัยนี้ง่ายมากเลย
audio_3134.wav|กรุงเทพเพราะว่าเป็นลูกค้ากรุงเทพ
audio_3135.wav|เฮ็ดให้เฮาสะดวกและประหยัดเวลา ในการที่เฮาไปทำธุรกรรมด้านการเงิน
audio_3136.wav|บ่ค่อยมักปานใด เพราะว่ามันคือจั่งเสียงอิหยังบุ
audio_3137.wav|ละครเกาหลี ซีรีส์เกาหลี เพราะว่าคนมักหนังเกาหลี
audio_3138.wav|การให้ความสำคัญกับการ ออกเงินเป็นเรื่องที่ดีเพราะมันเกี่ยวกับอนาคต ถ้าเฮาเฮาสุรุ่ยสุร่ายอนาคตเฮาเฮาสิบ่มีไว้เฮาลำบาก
audio_3139.wav|ธนาคารควรสิปรับโตไปหาผู้สูงอายุมากกว่านะ
audio_3140.wav|ใซ้แค่แอปธนาคารเดียว
audio_3141.wav|ซุมื้อนี้มีความกังวลหลาย เพราะว่าย้านเกี่ยวกับ call center ย้านธนาคารเอาข้อมูลไปให้ call center
audio_3142.wav|ถามอีกเทื่อหนึ่งเพื่อให้ความมั่นใจเมื่อเฮาต้องการโอนเงิน เพราะว่าป้องกันการหลอกลวง
audio_3143.wav|เฮาบ่รู้ เพราะเฮาบ่เคยเฮา
audio_3144.wav|รวยบ่ได้ขึ้นอยู่กับแต่ละคน แต่ละเงินฝาก
audio_3145.wav|มันควบคุมบ่ได้ เพราะว่ามันเป็นสิ่งที่ถูกกำหนดมาแล้ว
audio_3146.wav|บ่ฝาก ฝากตามความจำเป็นและถนัด เพราะว่าบ่มีเงินหลาย
audio_3147.wav|บ่ฮู้ เพราะข้อยบ่เคยฮู้
audio_3148.wav|บ่มีผล
audio_3149.wav|มี เพราะเอาไว้เก็บเงิน
audio_3150.wav|ความปลอดภัยมากกว่า เพราะว่าซุมื้อนี้มีการหลอกหลวงหลายจาก call center
audio_3151.wav|คิดว่าทุกธนาคารมีความป้องกันที่ดี เพราะว่าการแข่งขันเขาเจ้าสูง เขาเจ้าต้องเฮ็ดดีที่สุด
audio_3152.wav|วัฒนธรรมของภาคอีสาน
audio_3153.wav|กะอยากให้เขาเก็บข้อมูลส่วนกะเป็นความลับ
audio_3154.wav|มนต์แคน แก่นคูน จองตั๋วหน้าเวทีปูสาดท่าพร้อม
audio_3155.wav|เพลงแนวอีสาน แนวความฮักของพระเยซู
audio_3156.wav|อยากขับเครื่องบิน เพราะว่าสิได้บินอยู่เทิงฟ้า
audio_3157.wav|ความสำคัญถ้าคนคนนั้นเขาเจ้ามักของขวัญ
audio_3158.wav|
audio_3159.wav|ธนาคารกสิกรไทย เพราะมันดี เขาเจ้าบริการดีพร้อม
audio_3160.wav|ธนาคารกสิกรไทยบ่มี ข้อยเลยบ่ฮู้ว่ามันเป็นแบบใด
audio_3161.wav|บริการดี ต้อนรับลูกค้าดีนำ
audio_3162.wav|บ่หลายเลยสำหรับคนฝากเงินน้อย
audio_3163.wav|น่าจะควรสอนตั้งแต่ตอนที่เฮาน้อยน้อย ใหญ่ขึ้นมาเฮาจะได้มีเงินเป็นของเจ้าของ
audio_3164.wav|ส่วนมากบ่ค่อยเข้าใจ เพราะว่าบ่ค่อยได้สนใจเรื่องดอกเบี้ย
audio_3165.wav|รู้สึกขอบคุณธนาคารหลาย
audio_3166.wav|ซ่อยได้หลาย เพราะทุกมื้อนี้คนจนมีหลายกว่าคนรวย
audio_3167.wav|กสิกรไทย เพราะมันมีความน่าเชื่อถือ
audio_3168.wav|คิดว่ามีประโยชน์สำหรับคนทุกกลุ่ม เพราะว่าทุกคนกะกะแอป มีมือถือสะดวกสบาย
audio_3169.wav|ข้อยสิแนะนำให้เขาใซ้ธนาคารกสิกรไทย เพราะมันดี สุดยอดใซ้
audio_3170.wav|เอาจริง ถ้าใซ้อีหลีใซ้ยากนะ เพราะว่าข้อมูลมันหลายขี้คร้านอ่าน
audio_3171.wav|มนต์แคน แก่นคูน เพราะว่าเอกลักษณ์ของเลา เสียงที่เป็นเอกลักษณ์ เสียงคือแคน
audio_3172.wav|ขนมโก๋ เพราะว่ากินแล้วติดคอ
audio_3173.wav|ธนาคารกสิกรไทยเฮ็ดให้ชีวิตข้อยดีขึ้น ในเรื่องการเงินแหน่ ที่โอนสะดวก
audio_3174.wav|ยี่สิบเทื่อต่อมื้อในการซื้อของ
audio_3175.wav|สะดวกสบาย เพราะว่ามันบ่มีหลายขั้นตอน
audio_3176.wav|
audio_3177.wav|อยากให้ชีวิตดีขึ้น และครอบครัวยั่งยืน
audio_3178.wav|มักเล่นเต้นยาง 
audio_3179.wav|มันบ่ยากเลย คันเจ้าหน้าตาดี มันยากสำหรับคนหน้าตาบ่ดี
audio_3180.wav|หลายอยู่ ซุมผู้เฒ่า แต่พวกวัยรุ่นบ่ค่อยเบิ่ง เพราะว่าเล่นแต่โทรศัพท์
audio_3181.wav|คิดว่าภาษีเงินได้เพราะว่าตอนเนี่ย ภาษีที่มีปัญหาที่สุดกะคือการเก็บภาษีเงินได้
audio_3182.wav|ข้อยบ่ฮู้
audio_3183.wav|ส่วนมากกะเกิดดู๋ จอค้าง แก้ปัญหาโดยการปิดเครื่องแล้วเปิดใหม่
audio_3184.wav|ไปเที่ยวอุบล เที่ยวผาแต้ม เขื่อนสิรินธร กินปลาหลากหลาย ไปเบิ่งดอกบัว ไปวาริน
audio_3185.wav|หมู่แบบไกลไกลกัน ห่างไกล บ่สนิทปานใด
audio_3186.wav|ปกติสิให้ เวลาโอนเงินสิให้ธนาคารส่งไปอีเมล อันนั้นสิได้เพื่อแจ้งให้ทราบเวลาโอนเงิน
audio_3187.wav|บ่คุ้มค่าเลย เพราะว่าฝากแค่เดือนละห้าร้อย บ่ได้หยัง
audio_3188.wav|มันจำเป็นอยู่ เพราะมันดีที่จะใซ้ในทุกบัญชี
audio_3189.wav|บ่มีแฮงจูงใจในการฝาก เพราะว่าบ่ได้ฝากหลาย เดือนละห้าร้อย
audio_3190.wav|ธ.ก.ส. เพราะมันกู้ไปเฮ็ดไฮ่ เฮ็ดนาได้
audio_3191.wav|ชาวนา เพราะว่าเขาเจ้ามีควายหลาย
audio_3192.wav|ซ่อยลดได้หลาย เพราะว่าบ่เห็นเขาเจ้าซ่อยกระดาษเวลาโอนเงินนะ
audio_3193.wav|บ่ได้ตั้ง เพราะเมียปลุกแต่เซ้า 
audio_3194.wav|ข้อยกะสิเอารถไปเข้าไฟแนนซ์
audio_3195.wav|ปีละครั้งกะพอ เพราะว่าป้องกันการแฮ็กข้อมูล
audio_3196.wav|บัญชีออมทรัพย์ เพราะว่าสะดวก มีกะออม บ่มีกะออม
audio_3197.wav|คิด เพราะว่าเวลาเฮาซื้อของ เฮาเฮาต้องจ่ายภาษีเงินได้ แล้วเฮาเวลาที่เฮาไปในหน่วยงานรัฐจั่งซี้ มัน มันเฮาคือเฮางบประมาณจากภาษี
audio_3198.wav|ธนาคาร ธ.ก.ส. เพราะมันกู้ไปเฮ็ดไฮ่เฮ็ดนาได้
audio_3199.wav|สมัยก่อนครอบครัวอยู่นำกัน ใซ้เวลานำกันหลาย เพราะว่าไปไสบ่ได้ บ่มีรถ บ่มีหยัง ทุกมื้อนี้มันสะดวกสบาย ทุกคนเป็นใซ้ของเจ้าของหลาย
audio_3200.wav|ตอนนี้เขาเจ้ามีอีกขั้นตอนหนึ่ง บ่มักปานใด กำลังฝึกอยู่ แต่ว่ากะพอใจอยู่
audio_3201.wav|บ่มีความปลอดภัย เพราะว่า call center มันหลาย กะเลยบ่เฮ็ดธุรกรรมการเงินด้านออนไลน์
audio_3202.wav|อันนี้สะดวกดีครับ ลดขั้นตอนการเดินทางครับผม
audio_3203.wav|แต่ละมื้อข้อยเหมิดค่าข้าวไปมื้อละร้อย สำหรับข้อยเหมิดบ่หลายเลย
audio_3204.wav|เหมิดเงินกับเสื้อผ้า เพราะข้อยมักซื้อเสื้อผ้า
audio_3205.wav|คัญ เพราะว่าการใซ้จ่ายเงินซุมื้อนี้ ใซ้ผ่านบัญชี
audio_3206.wav|ข้อยสิเลือกออมเงินนั้น เพราะเวลายามจำเป็น เฮาต้องเอาเงินนั้นออกมาเฮา
audio_3207.wav|สำบายดีบ่เพื่อน เป็นจั่งใด อยู่ดีมีแฮงบ่ มีครอบครัวแล้วบ่
audio_3208.wav|ใซ้ธุรกรรมในห้างใซ้เลยมักไปแต่ใซ้ เพราะว่า แล้วก็วันจันทร์ถึงศุกร์ เพราะว่าคนบ่หลาย
audio_3209.wav|กะบ่ได้เฮ็ดงาน  เพราะว่าเป็นวันหยุด บ่แม่นวันธรรมดา
audio_3210.wav| คุยกันนำเมีย แล้วกะหลังจากนั้น 
audio_3211.wav|นอนเว็น 
audio_3212.wav|อยากเปลี่ยนแปลงด้านอารมณ์ความรู้สึก แล้วกะให้มีใจที่ถ่อมกะมากยิ่งขึ้น ภายในครอบครัวและคนอื่น
audio_3213.wav|ข้อยบ่เคยเก็บเงิน
audio_3214.wav|ถืกด่าก่อน  ตื่นถืก เตรียมถืก อาบน้ำ กินข้าว
audio_3215.wav|ส่วนมากถอน
audio_3216.wav|เคยปิดบัญชี เพราะว่าเฮ็ดบัญชีกลุ่ม มันยกเลิกกะเลยปิด
audio_3217.wav|มักฝากเงินผ่านเคาน์เตอร์ เพราะว่ามันปลอดภัย
audio_3218.wav|บ่ยุ่งยากค่ะ เพราะว่าเคาน์เตอร์เขาเจ้าเฮ็ดให้
audio_3219.wav|มักไปตลาดอยู่ไปซื้อของ ลางเที่ยกะบ่มักแม่ค้า
audio_3220.wav|เมียใซ้ล้างจาน 
audio_3221.wav|คุณครูสำบายดีบ่ครับ เป็นจั่งใด
audio_3222.wav|ขี่รถไปเฮ็ดงาน เพราะว่า มันเดินทางสะดวก
audio_3223.wav|อำนวยความสะดวกและรวดเร็ว
audio_3224.wav|มันสำคัญ เพราะมันเป็นการวางแผนในอนาคต
audio_3225.wav|บ่ทันเริ่ม เพราะข้อยบ่ทันมีเงิน
audio_3226.wav|ควรที่จะรู้ในระดับหนึ่งครับ เพื่อที่เฮาจะวางแผนการเฮาเงินให้ถูกต้อง แล้วเฮาหลีกเลี่ยงปัญหาที่จะพบ ในค่าปรับทางกฎหมายครับ
audio_3227.wav|เป็นจั่งใด สำบายดีบ่ อยู่ดีมีแฮงบ่ เป็นหนี้หลายบ่ 
audio_3228.wav|บายกว่าหลายเพราะว่ามี มันมีหลายธนาคารแล้วกะมีทุกหม้อง
audio_3229.wav|ข้อยมักวันธรรมดา เพราะว่าสิได้มีเงินมีงานให้ครอบครัว วันหยุดบ่ได้กินอิหยัง หาเซ้ากินค่ำ
audio_3230.wav|บ่ได้เบิ่งข่าวช่องใด เพราะว่าบ้านบ่มีโทรทัศน์
audio_3231.wav|เซฟเงิน สะสมเงิน
audio_3232.wav|การวางแผนที่จะใซ้เงิน
audio_3233.wav|ข้อยบ่ได้ไปวัด ข้อยเซื่อในพระเยซูคริสต์
audio_3234.wav|ตามกฎหมายแล้วควรที่จะจ่ายครับ เพราะว่าภาษีเป็นส่วนสำคัญในการบริหารพัฒนาประเทศครับ
audio_3235.wav|สะดวกสบายหลาย แล้วกะมีตู้หลายธนาคาร และ
audio_3236.wav|การที่เฮาลำดับการเงินที่ถูกต้อง ว่ามีอิหยังที่เป็นค่าใช้จ่ายจำเป็นในชีวิตของเฮา แล้วเฮามีอิหยังที่เฮาต้องซื้อเพิ่มเติมบ่ แล้วเฮาสุดท้ายเป็นสิ่งที่เฮาอยากได้ ถ้าสมมุติว่าเงินเฮาเหลือ
audio_3237.wav|เป็นหน้าที่ครับ เพราะว่าสิทธิประโยชน์ที่เฮาได้จากรัฐบาลนั้นมาจากเงินของภาษีครับ
audio_3238.wav|ภาษาไทยกะเป็นภาษาสากลแล้ว ภาษาอีสานข้อยย้านข้อยงง
audio_3239.wav|น่าจะควรสอนตั้งแต่ตอนที่เฮาน้อยน้อย ใหญ่ขึ้นมาเฮาจะได้มีเงินเป็นของเจ้าของ
audio_3240.wav|ส่วนที่ต้องจ่ายออกไป เพื่อที่จะพัฒนาประเทศของเฮาให้เจริญก้าวหน้าไปข้างหน้าได้
audio_3241.wav|กะประมาณเดือนละสองหมื่นพู้นแหล้ว เพราะว่ามีทั้งค่าประกันรถ ค่ากะ อ่า จิปาถะในแต่ละมื้อ ค่ากะหนี้ กยศ. ค่าน้ำค่าไฟ อ่า ค่ากะจ่ายฉุกเฉินเวลาเจ็บป่วย
audio_3242.wav|เห็นปลอดภัยอยู่เดะค่ะ เพราะว่ากะลักเงินออก ลักเอาเงินออกยาก
audio_3243.wav|ข้อยบ่ฮู้ เพราะข้อยบ่ได้เป็นคนหาเงินเอง
audio_3244.wav|เปลี่ยนไปแน่นอนถ้าเฮามีเงินหลาย แล้วเงินนั้นมันควบคุมเฮา เฮาสิเฮ็ดให้เฮาหลงในการมีเงินหลาย คิดว่าเฮาอยู่เหนือกว่าผู้อื่น
audio_3245.wav|ข้อยบ่เคยเก็บเงินใส่กระปุกออมสิน ข้อยเลยบ่ฮู้
audio_3246.wav|สู้สู้เด้อ เดี๋ยวกะหายดีแล้วล่ะ
audio_3247.wav|หลักกะคือว่า บ่มีเงินกะกะเลยต้องถอนเงินออกไปกะ
audio_3248.wav|กะดีขึ้นจักหน่อยอยู่ แต่ว่ามันกะขึ้นอยู่กับคนที่นำภาษีกะอะ ไปจัดสรร ว่าสิมีเป็นรูปเป็นร่างเท่าใด มันถึงสิเฮ็ดให้ดีขึ้น
audio_3249.wav|บ่ค่อยให้ความสนใจปานใดครับ เพราะว่าอาจจะคิดว่าเป็นเรื่องที่ไกลโตเจ้าของ
audio_3250.wav|เฮ็ดให้เฮาเฮาหลายขึ้น เฮาค่อนข้างเฮาฟุ่มเฟือยขึ้น เฮาอยากซื้อหยังเฮาซื้อ
audio_3251.wav|กะปรึกษา พ่อกับแม่ เพราะว่า กะเป็นครอบครัว กะรู้สึกว่าคุยกันได้ทุกเรื่องแม้กระทั่งเรื่องการเงิน
audio_3252.wav|บ่เคย เพราะรายได้บ่ถึงยังเป็น freelance อยู่
audio_3253.wav|มีผลเพราะว่ารายได้หลักของรัฐกะคือ เอ่อ มาจากภาษี
audio_3254.wav|พ่อใหญ่แม่ใหญ่ เพราะว่าเลาเลี้ยงมาแต่น้อย
audio_3255.wav|ข้อยว่ามีอาชีพเดียวสิดีกว่า เพราะหลายอาชีพมันกะยาก สำหรับกะ
audio_3256.wav|รัฐบาลบ่มีงบประมาณในการใซ้จ่ายในการที่จะพัฒนาบ้านครับ อย่างเช่น โรงพยาบาล ถนน หรือว่าอิหยังต่างต่างครับ
audio_3257.wav|ข้อยบ่ฮู้คือกัน
audio_3258.wav|อย่างต่ำกะห้าร้อย กะเอาไปกะซื้อของ
audio_3259.wav|กะสิกะสวัสดิการได้อย่างเต็มที่ครับ แล้วกะเพิ่มประสิทธิภาพในการพัฒนาประเทศครับผม
audio_3260.wav|คิดว่าสำคัญหลาย เพราะว่าท่าบ่มี ภาษีที่มาจากเฮา ประชาชน หลายหลายคนหรือว่าหลายนโยบาย เฮาอาจสิบ่มีเงินรองรับ ในการที่ดูแลประชาชนในอนาคตในด้านต่างต่าง
audio_3261.wav|เป็นเรื่องของกฎหมายครับ อาจจะบ่อยากถืกค่าปรับ หรือว่าปัญหาต่างต่างที่กฎหมายกำหนดไว้ในเรื่องของภาษีครับ
audio_3262.wav|เข้าใจง่าย เพราะว่าใซ้จนชินแล้ว
audio_3263.wav|เฮ็ดได้ แต่สำหรับข้อยบ่รู้ เพราะข้อยเป็นคนมักใซ้เงิน
audio_3264.wav|รายได้ของข้อยในแต่ละเดือนปู่กับย่าข้อยโอนมาให้ แต่สำหรับข้อยมันบ่พอใซ้ในแต่ละเดือน เพราะข้อยต้องจำเป็นต้องใซ้เงินจ่ายของจำเป็นแหน่
audio_3265.wav|ข้อยบ่ฮู้ เพราะข้อยบ่เคยเฮ็ด
audio_3266.wav|ในอนาคตข้อยกะอยากมีชีวิตที่ดี แต่การเงินของข้อยมันบ่พอที่จะ เฮ็ดให้ข้อยไปสู่จุดนั้นได้ เพราะข้อยกะยังเด็กน้อยอยู่
audio_3267.wav|กะซื่อซื่อเดะ กะ กะยื่นอยู่ แต่ว่าเงินราย รายได้มันบ่พอสิจ่าย แต่กะยื่นซุปี
audio_3268.wav|ส่วนมากถอนตู้ ATM เพราะว่ามันสะดวก
audio_3269.wav|การที่ผัวกับเมียบ่ทะเลาะกัน
audio_3270.wav|ยุ่งยากในระดับหนึ่งครับ เพราะว่าเป็นเรื่องของเอกสาร เป็นเรื่องของการเดินทางที่จะต้องไปสรรพากรครับ
audio_3271.wav|สำหรับข้อยเงินน่ะ กะซื้อความสุขได้อยู่
audio_3272.wav|ปลอดภัยกว่า เพราะว่าพกเงินสดห่าลางเที่ยมันเสีย
audio_3273.wav|ซุมื้อนี้บ่ได้ถอนเงินผ่านเคาน์เตอร์ แต่ว่าใซ้เงินโอนซื้อของดู๋อยู่ เกือบทุกชั่วโมง
audio_3274.wav|ธนาคารกรุงเทพ เพราะว่ามันง่าย
audio_3275.wav|ข้อยไปที่เคาน์เตอร์เลยแหล้ว
audio_3276.wav|ข้อยกะสิเฮ็ดงานหาเงิน
audio_3277.wav|ออนไลน์ครับผม
audio_3278.wav|อาจสิใซ้ AI หลายขึ้น
audio_3279.wav|จริงจริงกะบ่ค่อยรู้ปานใด อาจจะเก็บไปไว้บำรุงหรือว่าซ่อมแซมสิ่งต่างต่างภายในประเทศ หรือว่าออกนโยบายต่างต่างให้กับประชาชน
audio_3280.wav|แต่ก่อนข้อยกะเฮ็ด แต่เดี๋ยวนี้ข้อยบ่เฮ็ดเพราะข้อยเป็นคนเก็บเงินบ่ได้
audio_3281.wav|ใซ้เวลากับครอบครัว ลูก เมีย
audio_3282.wav|เฮาไปเรียนการเงินมาจากโรงเรียน โรงเรียนสอนเฮาให้มีการวางแผนในการเก็บเงิน
audio_3283.wav|วัดพระธาตุหนองบัว
audio_3284.wav|ปกติเขาเจ้ากะอธิบายได้ครบถ้วนแล้ว ก่อนกะสิกะแอปธนาคาร
audio_3285.wav|สมัยนี้สะดวกสบายมาก เพราะว่าอิหยังกะกะแอปซื้อ เขาเจ้าบ่เอาเงินสด
audio_3286.wav|ข้อมูลยากอยู่ ส่วนมากหาทางอินเทอร์เน็ต และว่าคอมเมนต์ต่างต่าง
audio_3287.wav|
audio_3288.wav|น่าจะเป็นสวัสดิการครับที่เฮาได้โดยตรงจากรัฐบาล ค่ารักษา การเฮาเหลือเมื่อเจ็บป่วยจั่งซี้ครับ
audio_3289.wav|มีแบบเดียวพอแล้ว หลายแบบบ่มีเงินจ่าย
audio_3290.wav|ธนาคารกสิกรไทย เพราะข้อยเซื่อถือ มันเป็นของรัฐ
audio_3291.wav|เงินดอกเก็บรายวัน
audio_3292.wav|ปลิง เพราะว่ามันดูดแล้วดูดอีก ดูดหยังกะได้
audio_3293.wav|ซ่อยให้ผ่อนคลายหลาย เพราะว่าสิบ่เครียด บ่คิดหยังหลาย
audio_3294.wav|เก็บออมเงินเป็นกองทุนเพื่อการศึกษาของลูก
audio_3295.wav|ธนาคารกสิกรไทย มันใซ้ดีแล้วข้อยใซ้ถือได้
audio_3296.wav|มันสะดวกในเรื่องเงิน
audio_3297.wav|อันนี้บ่ได้ บ่ถูกต้อง เพราะว่าค่าครองชีพเขากับบ้านเฮามันคนละอย่างกัน
audio_3298.wav|เคยเปลี่ยน เพราะว่าธนาคารเก่าเขาเจ้าเฮ็ดยากขึ้น บ่มัก
audio_3299.wav|
audio_3300.wav|สถานภาพทางสังคม
audio_3301.wav|มักไปโรงเรียน เพราะว่าข้อยสอบได้ที่หนึ่ง
audio_3302.wav|ฤดูฝน เพราะว่าน้ำไหลหลากและน้ำตกงาม
audio_3303.wav|เฮ็ดอาหารกินเอง ส่วนมากเป็นเมียผู้เฮ็ด ผัวล้างจาน
audio_3304.wav|ดีอยู่แล้ว
audio_3305.wav|มักเดินทางเที่ยวกับหมู่ เพราะว่ามันม่วน ไปผู้เดียวมันบ่ม่วน
audio_3306.wav|เร็วหลายกะบ่ดีนะ เพราะว่าเฮ็ดให้กะโอนเงินเร็ว
audio_3307.wav|ยื่นกะดีเดะ เพราะว่ากะอยากให้ซุคนน่ะ อยู่ในระบบที่รัฐบาลสามารถตรวจสอบได้
audio_3308.wav|บ่เคย
audio_3309.wav|มันบ่สำคัญในชีวิตข้อยเลย ปีหนึ่งดอกเบี้ยข้อยได้บาทเดียว
audio_3310.wav|อ่า กะเอาไปจัดสรรงบประมาณให้กับกระทรวงต่างต่าง แล้วกะนำมากะกับประชาชน
audio_3311.wav|สำหรับหลายหลายคน หรือบางคนอาจจะเป็นสิ่งที่ดี สิ่งที่สามารถที่สิเรียนรู้ได้ แต่บางคนเขากะบ่ได้สนใจ
audio_3312.wav|สิบสามปีเพราะข้อยจำเป็นต้องใซ้
audio_3313.wav|มันแทบสิบ่ได้ใซ้ประโยชน์อิหยังเลย
audio_3314.wav|ธนาคารกสิกรไทย เพราะเขาเจ้าบริการดี ดูแลลูกค้าดีนำ
audio_3315.wav|บ่มีผลต่อการตัดสินใจซื้อที่ดินหรือซื้อบ้าน เพราะว่ามันขึ้นอยู่กับราคาของสินค้าหรือราคาของบ้าน
audio_3316.wav|ฮู้หยัง ส่วนมากเฮ็ดตามพนักงาน ถ้ามีฮู้ถามเขา ห่าลางเที่ยเขาเจ้าฮู้บ่บอก
audio_3317.wav|ไปเที่ยวทะเล เพราะว่าภาคอีสานบ่มีทะเล
audio_3318.wav|ภาษาไทย เพราะว่ามักสุนทรภู่
audio_3319.wav|แม่ เจ้าอยู่ไส มาประกันข้อยแหน่ ข้อยรถล้ม 
audio_3320.wav|ปัญญาเรณูม่วนอยู่ เพราะว่าอ้ายหม่ำ เลาเป็นคนกำกับ
audio_3321.wav|การใซ้ตู้ ATM ในที่การเฮ็ดธุรกรรมการเงินใซ้กว่าใซ้แอป แล้วก็เฮ็ดให้ใซ้เมื่อยเพราะว่าใซ้ต้องยืน ใซ้แอปอะใซ้นั่งเฮ็ดใซ้ได้อยู่ใซ้ใซ้เฮ็ดได้
audio_3322.wav|
audio_3323.wav|เข้าไปในชุมชนหมู่บ้าน เรียนรู้วิถีวัฒนธรรมของภาคอีสาน และดื่มด่ำกับบรรยากาศการกินอาหารหรือใซ้ชีวิตของคนอีสาน
audio_3324.wav|เล่นดนตรีบ่เป็น แต่ว่ากะมักเสียงแคนอยู่เดะ มันม่วน
audio_3325.wav|กะสิดีอยู่เดะ แต่ว่าถ้าจัดสรรงบอย่างชาญฉลาด แล้วกะบ่มีการคอร์รัปชันในประเทศ
audio_3326.wav|อยากไปเที่ยวประเทศอังกฤษ อยากไปเบิ่งแมนซิตี ฟุตบอล
audio_3327.wav|คันเทียวทางบ่สุดเส้น อย่าหันหลังให้คนย่ำ
audio_3328.wav|ธนาคารกรุงเทพ
audio_3329.wav|สแกนลายนิ้วมือปลอดภัยหลายกว่า เพราะว่าคนลอกเลียนแบบบ่ได้
audio_3330.wav|บัตรประชาชนไปถอนเงิน
audio_3331.wav|สมควรที่จะมี เพราะว่า เขาสิได้รู้ในการใซ้ชีวิตประจำวันว่าภาษีคืออิหยัง แล้วต้องจ่ายแบบใด
audio_3332.wav|เปลี่ยนไปกะคือว่าสะดวกสบายมากขึ้น อำนวยความประโยชน์ให้หลาย บ่ต้องพกเงินสด
audio_3333.wav|ใซ้ดู๋ รู้สึกว่าใซ้ง่าย แล้วใซ้ปลอดภัย แล้วใซ้ทุกคนยอมรับได้
audio_3334.wav|ดีอยู่ เพราะเขาใส่ใจลูกค้า
audio_3335.wav|ตอนนี้ตัดสินใจหยังบ่ได้เลย เพราะว่าบ่มีหม้องให้กู้
audio_3336.wav|ควรสิให้ความปลอดภัยอย่างมาก เพราะว่าเกี่ยวกับข้อมูลส่วนโตเป็นเรื่องส่วนโตอีหลี
audio_3337.wav|บ่นะ เพราะว่ากะดีที่กะรู้ในการรู้ว่ากะมีเงินเท่าใด ทันทีทันใด แทนที่กะสิไปที่เคาน์เตอร์ของธนาคาร
audio_3338.wav|อยากให้เพิ่มขึ้นตามความเหมาะสม แล้วแต่ธนาคารสิกรุณา
audio_3339.wav|มีผลต่อชีวิตประจำวัน เพราะต้องหาเงินมาใซ้ดอกเบี้ยเขา
audio_3340.wav|ทุกอายุอยู่ เพราะมันสะดวกสบาย
audio_3341.wav|บ่ได้สนใจ บ่ได้คิดเรื่องนี้เลย
audio_3342.wav|บ่นะ เพราะว่าถึงแม้บ่มีแอปกะยังมีธนาคาร
audio_3343.wav|เข้าถึงง่าย กะคือว่าเฮ็ดให้กะรู้เงินของเจ้าของ แล้วกะให้รู้ว่ากะจ่ายได้เท่าใด
audio_3344.wav|เคยใซ้บริการเกี่ยวกับการลงทุน เพราะว่าอยากสิลงทุน
audio_3345.wav|เคย เพราะว่ามันโอนเงินดู๋ กะเลยตั้งขี้คร้านพิมพ์ กะเลยตั้งค่ารายการโปรด
audio_3346.wav|เปรียบเทียบ ชอบ มักเปรียบเทียบเรื่องการบริการ ห่าลางเที่ยกะเปรียบเทียบว่าธนาคารหน้าบูด พนักงานหน้าบูด
audio_3347.wav|มีแต่ข้อความกับโบรชัวร์ให้ไปกู้เงิน
audio_3348.wav|อยากไปประเทศอังกฤษ พาครอบครัวไปเบิ่งบอล
audio_3349.wav|ยอดเงินที่ใซ้ได้
audio_3350.wav|
audio_3351.wav|ผีปอบคือผีที่กินไก่ คนย้านเพราะว่าย้านมันไปกินไก่
audio_3352.wav|สยามเมืองยิ้ม ปลอดภัย คนไทยเป็นกันเอง น่ารัก
audio_3353.wav| มีผลสำหรับผู้ที่ฝากเงินหลาย แต่บ่มีผลสำหรับผู้ที่ฝากเงินน้อย เพราะว่าบ่มีเงินเก็บ
audio_3354.wav|ปรึกษาเมีย ลางเที่ย
audio_3355.wav|มันเร็วและมันง่ายในการซื้อของ
audio_3356.wav|จริงจริงบ่มักสิ่งนี้ กะเลยบ่ต้องแจ้ง
audio_3357.wav|มีประโยชน์ต่อ เจ้าของเงินผู้ฝากนั่นล่ะ
audio_3358.wav|บ่นะ เพราะว่ามันสะดวกในการใซ้จ่ายไง มันใซ้เลยบ่เฮ็ดให้มีรายได้หลายขึ้น
audio_3359.wav|ผู้เฒ่าห่าลางเที่ย กะให้เขาเจ้าไปเคาน์เตอร์ หรือธนาคารไปหาเขาเจ้ากะดีกว่า เพราะว่าเขาเจ้าปวดหัวในการเรียนรู้การกะแอป
audio_3360.wav|ภาษีบริโภค อุปโภค เพราะว่าใซ้ชีวิตประจำวันทุกมื้อ เข้าใซ้จ่าย ออกใซ้จ่าย
audio_3361.wav|โตหนังสือใหญ่ขึ้น
audio_3362.wav|ข้อยบ่กู้ เพราะว่ากู้ไปแล้วข้อยกะต้องเป็นหนี้
audio_3363.wav|อย่างมาก เพราะว่ามันเป็นความสำคัญที่สิบ่เอาข้อมูลของเฮาไปให้ผู้อื่น
audio_3364.wav|ซุนหงอคง เพราะว่าข้อยมักหนังเรื่องไซอิ๋ว
audio_3365.wav|เซื่อ เพราะว่าเขาเจ้าย้านผี
audio_3366.wav|กะมีทั้งยากและกะง่าย ง่ายในที่นี่หมายถึงว่ากะสามารถโอนไปฝากออมในบัญชีเก็บออมได้ แต่ที่ยากกะคือว่ามันกะง่าย โอนจ่ายง่าย กะง่าย
audio_3367.wav|สมควรที่จะยกเลิกภาษีเกษตรกร เพราะว่าเฮาได้กินได้อยู่ทุกมื้อนี้ เพราะเกษตรกร
audio_3368.wav|
audio_3369.wav| ไปเที่ยวผาแต้ม จังหวัดอุบลราชธานี เพราะว่าผู้สาวอยู่หั้น
